,bidir,numFC,numRNN,sizeFC,dropout,sizeRNN,weighted,whichFFT,batch_size,customLoss,initial_lr,remove_mean,weight_decay,whichDataset,whichDisplacement,replace_nan_by_min
801,False,2,2,64,0.14650060895542183,16,True,True,2048,False,0.01,False,1e-05,ratio,displacement,False
802,True,1,3,64,0.05727673605649841,8,True,True,1024,False,0.001,False,0.001,indiv,xyPosition,False
803,True,1,2,8,0.12168497337833108,8,False,True,2048,False,0.01,False,0.0001,ratioNorm,displacement,False
804,True,1,3,32,0.08731943581226434,8,False,True,2048,False,0.001,False,0.001,ratio,displacement,True
805,True,3,2,16,0.15830032431239016,16,False,True,215,False,0.001,False,1e-05,ratioNorm,displacement,True
806,True,2,2,32,0.14720490527289118,64,False,True,256,False,0.001,False,0.0001,ratioNorm,xyPosition,False
807,False,3,2,64,0.16261339976838063,16,False,True,256,False,0.01,False,1e-05,ratio,xyPosition,False
808,True,1,3,16,0.11096864483721004,32,True,True,4096,False,0.01,False,0.0001,indiv,displacement,True
809,False,3,2,64,0.1052277879099264,64,True,True,4096,False,0.001,False,1e-05,ratioNorm,xyPosition,False
810,False,3,1,16,0.15311323941781974,8,False,True,128,False,0.001,False,1e-05,ratioNorm,xyPosition,False
811,True,3,3,8,0.12382865610870351,64,True,False,128,False,0.01,False,1e-05,indiv,displacement,True
812,True,1,3,32,0.11908456229940176,8,False,True,256,False,0.001,False,1e-05,ratioNorm,displacement,True
813,True,1,2,16,0.18067206536094887,64,True,False,2048,False,0.01,False,0.0001,indiv,displacement,True
814,False,3,1,32,0.1450630713363224,16,True,False,128,False,0.01,False,0.0001,ratioNorm,xyPosition,False
815,False,1,2,8,0.1142775317737443,64,True,True,256,False,0.001,False,1e-05,indiv,xyPosition,True
816,True,3,1,16,0.06515664497532682,8,False,True,215,False,0.01,False,1e-05,ratioNorm,displacement,False
817,True,1,1,16,0.05252689295485974,16,True,False,2048,False,0.01,False,0.0001,ratioNorm,displacement,True
818,True,3,1,16,0.11785335401623924,16,False,False,4096,False,0.001,False,0.001,indiv,xyPosition,True
819,False,1,3,64,0.19816148274759948,64,True,True,128,False,0.01,False,0.0001,ratio,displacement,False
820,True,2,3,16,0.17813730949844142,64,False,True,215,False,0.001,False,0.0001,ratio,xyPosition,False
821,False,2,1,64,0.07085117835612575,32,False,True,128,False,0.001,False,1e-05,ratioNorm,displacement,True
822,False,3,3,32,0.136026303046613,16,True,True,2048,False,0.001,False,1e-05,ratio,xyPosition,False
823,True,2,2,16,0.05477893593056148,32,True,True,215,False,0.01,False,1e-05,ratioNorm,displacement,False
824,True,2,1,8,0.11312869130266512,16,False,False,1024,False,0.01,False,0.001,ratio,displacement,False
825,False,2,2,32,0.1770531187680769,64,True,False,256,False,0.01,False,0.0001,indiv,xyPosition,False
826,True,3,1,16,0.10829393012531212,8,False,True,1024,False,0.01,False,0.001,ratioNorm,displacement,True
827,False,2,2,32,0.07059230485682028,64,False,True,215,False,0.001,False,0.001,ratioNorm,displacement,False
828,True,1,2,64,0.12825032182776508,64,True,True,2048,False,0.001,False,1e-05,ratio,xyPosition,True
829,True,1,3,64,0.1536237587686934,64,True,True,128,False,0.001,False,0.001,ratioNorm,displacement,True
830,True,1,3,32,0.09451539881664116,16,True,False,256,False,0.001,False,0.0001,ratio,displacement,True
831,True,3,3,16,0.0773937452945346,8,False,False,128,False,0.01,False,0.001,ratioNorm,xyPosition,False
832,True,3,2,32,0.19674131302434728,32,False,True,1024,False,0.01,False,1e-05,ratioNorm,displacement,False
833,True,3,1,8,0.18643962330725497,16,True,False,2048,False,0.001,False,0.001,indiv,displacement,False
834,True,2,2,64,0.05291861051190211,8,True,False,4096,False,0.001,False,1e-05,ratio,displacement,True
835,True,3,1,32,0.0827876550177043,32,True,False,2048,False,0.001,False,0.001,ratioNorm,xyPosition,False
836,True,3,3,64,0.10466910840093813,16,False,True,4096,False,0.01,False,1e-05,ratioNorm,displacement,False
837,True,1,1,64,0.14372737593345164,8,True,True,2048,False,0.001,False,1e-05,ratioNorm,displacement,True
838,True,1,3,16,0.10892988260995724,64,True,False,128,False,0.01,False,0.001,indiv,displacement,False
839,False,3,2,64,0.06450226445736898,16,False,False,1024,False,0.01,False,0.001,ratioNorm,xyPosition,True
840,False,3,2,32,0.052446234651711235,16,True,True,128,False,0.01,False,0.0001,ratio,displacement,False
841,True,1,2,8,0.1720264641931844,64,True,True,2048,False,0.01,False,1e-05,indiv,displacement,True
842,False,1,3,16,0.11939504748370856,16,False,True,256,False,0.001,False,0.001,ratioNorm,xyPosition,False
843,False,2,3,16,0.07642815718210492,64,False,True,4096,False,0.01,False,0.001,ratioNorm,displacement,False
844,False,2,1,64,0.18171818394159728,32,False,False,4096,False,0.001,False,1e-05,ratio,xyPosition,True
845,True,2,1,8,0.1947294767245542,16,True,False,2048,False,0.01,False,0.001,indiv,displacement,True
846,True,3,2,8,0.07379428777109209,16,False,False,1024,False,0.01,False,1e-05,ratioNorm,displacement,True
847,True,3,2,16,0.09771300392696931,16,False,False,2048,False,0.001,False,0.0001,ratio,xyPosition,False
848,True,3,3,8,0.06584937654892416,64,True,True,128,False,0.001,False,1e-05,ratioNorm,xyPosition,True
849,True,2,1,8,0.1984913099040528,32,False,False,1024,False,0.001,False,1e-05,ratio,displacement,True
850,True,2,1,32,0.11575232096316278,64,True,True,256,False,0.001,False,1e-05,ratioNorm,displacement,False
851,False,3,3,64,0.06049546182163453,8,True,False,256,False,0.001,False,1e-05,ratioNorm,displacement,True
852,False,3,2,16,0.05624509722324469,16,False,True,1024,False,0.01,False,1e-05,indiv,xyPosition,False
853,False,1,2,64,0.0915524212295485,8,False,False,215,False,0.01,False,0.001,ratio,xyPosition,True
854,True,2,3,8,0.12987727727007936,64,True,False,4096,False,0.001,False,0.0001,indiv,xyPosition,True
855,True,2,1,64,0.12624391850126432,8,False,False,1024,False,0.001,False,1e-05,ratioNorm,xyPosition,False
856,True,3,3,8,0.06317771835036119,64,False,True,1024,False,0.01,False,0.001,ratioNorm,xyPosition,False
857,False,2,2,32,0.15643579944551128,16,True,False,256,False,0.01,False,1e-05,ratio,xyPosition,True
858,False,3,3,64,0.14954781182367555,32,False,True,128,False,0.01,False,1e-05,ratioNorm,displacement,True
859,False,3,1,64,0.16970669683170264,64,True,False,256,False,0.01,False,0.001,ratio,displacement,True
860,True,3,3,16,0.15664449021237398,8,False,False,215,False,0.001,False,0.0001,ratioNorm,xyPosition,False
861,True,1,3,64,0.08695060547213633,8,True,False,128,False,0.001,False,0.0001,indiv,xyPosition,True
862,False,2,3,32,0.050962023153823005,16,True,False,2048,False,0.01,False,0.001,ratio,xyPosition,True
863,False,3,3,8,0.1838658638400632,8,True,False,1024,False,0.01,False,0.001,ratioNorm,displacement,False
864,True,2,3,64,0.09864286871239011,16,True,True,128,False,0.001,False,0.001,indiv,xyPosition,False
865,False,3,3,32,0.11547568107706456,32,False,True,1024,False,0.001,False,0.0001,ratio,displacement,False
866,False,1,2,32,0.11670964173757796,8,False,False,4096,False,0.001,False,0.0001,ratio,xyPosition,False
867,False,1,2,8,0.19548936416147303,8,True,True,215,False,0.01,False,0.0001,ratio,xyPosition,True
868,False,2,2,16,0.17737764589252542,8,False,True,128,False,0.01,False,0.0001,ratioNorm,displacement,False
869,False,2,2,64,0.056312405810280616,8,True,True,128,False,0.01,False,0.001,ratio,displacement,True
870,True,3,2,16,0.12633198564355136,64,False,False,215,False,0.01,False,0.001,indiv,xyPosition,True
871,True,2,2,16,0.19411559776536905,64,True,False,256,False,0.001,False,0.0001,indiv,displacement,True
872,True,2,2,32,0.1805807420891507,32,True,True,2048,False,0.001,False,1e-05,ratio,displacement,True
873,False,1,3,8,0.10065730303869752,8,False,True,128,False,0.01,False,0.0001,indiv,xyPosition,False
874,True,2,3,32,0.08028335746974166,64,False,True,128,False,0.001,False,0.001,ratioNorm,displacement,True
875,False,2,3,8,0.07142926421775792,16,False,False,4096,False,0.01,False,1e-05,indiv,xyPosition,True
876,False,3,3,64,0.10327146557089444,16,True,False,4096,False,0.01,False,0.0001,ratioNorm,xyPosition,True
877,False,3,2,8,0.12171980772453968,8,True,True,1024,False,0.001,False,0.001,indiv,xyPosition,False
878,False,1,3,16,0.1087610124464475,64,True,True,4096,False,0.001,False,0.001,ratioNorm,xyPosition,True
879,False,3,1,16,0.13186929835460365,16,False,False,4096,False,0.01,False,0.0001,ratio,displacement,False
880,False,2,3,32,0.1716808563539135,32,True,False,1024,False,0.001,False,0.0001,indiv,xyPosition,False
881,False,2,1,8,0.06185994317877162,64,True,False,4096,False,0.001,False,0.001,indiv,xyPosition,True
882,True,1,1,8,0.05146293761299422,32,True,False,215,False,0.01,False,1e-05,indiv,xyPosition,True
883,False,3,2,16,0.10793634287016256,16,False,True,128,False,0.001,False,0.001,ratioNorm,xyPosition,False
884,False,1,3,16,0.19869709722260664,16,True,True,215,False,0.01,False,1e-05,ratioNorm,xyPosition,True
885,True,2,2,8,0.1618311110012733,32,True,False,215,False,0.01,False,0.0001,indiv,displacement,True
886,True,1,1,8,0.17859754581083387,32,False,False,4096,False,0.01,False,0.0001,ratio,displacement,False
887,False,3,1,32,0.05966457391916569,8,True,False,4096,False,0.01,False,0.0001,ratio,xyPosition,False
888,True,3,3,8,0.09197865857882488,16,False,False,4096,False,0.001,False,1e-05,ratio,xyPosition,True
889,True,1,2,8,0.05745918869639112,8,False,True,2048,False,0.001,False,1e-05,ratio,xyPosition,False
890,True,3,1,64,0.19200683355708376,64,False,True,215,False,0.001,False,0.001,ratio,displacement,True
891,True,3,1,16,0.11681908346816582,8,True,False,4096,False,0.001,False,0.0001,indiv,displacement,True
892,False,1,3,16,0.1258931607942247,32,False,True,1024,False,0.01,False,1e-05,ratioNorm,xyPosition,True
893,True,2,3,8,0.08502609340790848,8,False,False,1024,False,0.001,False,1e-05,ratio,displacement,False
894,True,2,1,16,0.16193488990246072,64,True,False,1024,False,0.01,False,1e-05,ratioNorm,xyPosition,False
895,False,3,1,64,0.1537686245066156,64,False,False,128,False,0.01,False,0.001,indiv,xyPosition,True
896,True,2,3,32,0.07035037142091743,8,True,True,128,False,0.01,False,1e-05,ratio,displacement,True
897,True,3,2,64,0.1180375101121218,16,True,True,2048,False,0.01,False,0.0001,ratioNorm,xyPosition,True
898,True,1,1,32,0.11128688834383511,32,False,True,128,False,0.001,False,0.001,ratio,displacement,True
899,True,2,2,16,0.08902286288904251,32,True,True,256,False,0.001,False,0.001,ratioNorm,displacement,False
900,False,1,2,32,0.10481261511840743,32,True,False,256,False,0.01,False,0.0001,ratio,xyPosition,False
901,True,3,2,16,0.11504666618108904,64,True,False,256,False,0.001,False,0.0001,indiv,displacement,True
902,True,3,2,64,0.10278733288238807,8,True,True,2048,False,0.001,False,1e-05,ratio,displacement,True
903,True,1,2,8,0.05554735269467277,64,True,True,2048,False,0.001,False,0.0001,ratio,displacement,True
904,True,3,1,8,0.11282709190571168,64,True,False,1024,False,0.001,False,0.0001,indiv,xyPosition,False
905,True,2,3,32,0.12447674939440272,32,False,False,1024,False,0.001,False,0.001,ratioNorm,xyPosition,False
906,True,2,3,64,0.07178490973152804,64,False,False,2048,False,0.01,False,0.0001,indiv,displacement,True
907,False,3,3,16,0.14774914218811797,32,True,True,1024,False,0.001,False,0.0001,ratioNorm,xyPosition,True
908,False,2,1,8,0.15151576573067402,16,False,True,256,False,0.001,False,1e-05,ratioNorm,xyPosition,True
909,True,3,3,64,0.18740016004255927,32,False,True,4096,False,0.01,False,1e-05,indiv,displacement,True
910,True,2,1,32,0.05132473922314476,64,True,True,256,False,0.001,False,0.0001,ratio,displacement,False
911,True,1,3,64,0.18381926878003851,8,True,False,1024,False,0.01,False,0.001,ratioNorm,xyPosition,True
912,False,1,1,16,0.16087526497396193,32,False,True,128,False,0.001,False,1e-05,ratioNorm,xyPosition,False
913,False,1,1,32,0.11012346150724972,16,False,True,128,False,0.01,False,1e-05,ratioNorm,displacement,False
914,False,1,1,8,0.1227418403051484,8,True,True,1024,False,0.01,False,1e-05,ratio,xyPosition,True
915,False,1,2,64,0.10853531872493212,64,True,True,256,False,0.01,False,1e-05,ratio,xyPosition,True
916,True,3,2,64,0.09327951447834508,8,True,True,215,False,0.01,False,0.0001,ratio,displacement,False
917,True,1,2,8,0.1298627734428919,32,False,False,256,False,0.01,False,0.001,indiv,displacement,True
918,True,1,3,32,0.08999628105366878,64,True,True,256,False,0.01,False,0.0001,indiv,displacement,True
919,False,3,1,64,0.1972922056517535,8,False,False,256,False,0.01,False,0.0001,indiv,xyPosition,True
920,True,3,1,16,0.17948346403106946,8,False,True,256,False,0.01,False,1e-05,indiv,xyPosition,True
921,False,2,3,64,0.1622442722076917,64,True,False,1024,False,0.001,False,0.001,ratio,xyPosition,True
922,False,2,2,64,0.09381847203152552,32,True,False,1024,False,0.01,False,0.0001,ratioNorm,displacement,True
923,False,1,1,32,0.11954870629160703,16,True,True,4096,False,0.01,False,0.001,ratio,xyPosition,False
924,False,1,1,32,0.12483178587486891,8,True,False,256,False,0.001,False,0.001,ratioNorm,xyPosition,True
925,False,1,3,8,0.11142965766833898,8,True,False,128,False,0.001,False,0.0001,ratio,xyPosition,False
926,False,1,3,16,0.0937880337478843,16,False,True,256,False,0.001,False,0.0001,ratioNorm,xyPosition,True
927,False,2,2,32,0.1398170456491088,8,False,False,2048,False,0.01,False,1e-05,indiv,xyPosition,True
928,True,1,3,16,0.10938633045062432,32,False,True,256,False,0.01,False,0.001,indiv,xyPosition,True
929,False,2,1,8,0.15611189085726057,64,False,True,4096,False,0.001,False,0.0001,ratio,displacement,True
930,False,3,1,32,0.13764834952838123,8,True,False,256,False,0.01,False,0.001,ratio,displacement,True
931,False,3,2,8,0.0737779056407045,32,False,False,1024,False,0.01,False,1e-05,ratioNorm,xyPosition,False
932,True,1,2,64,0.1785346411543574,8,False,True,215,False,0.01,False,0.0001,ratioNorm,xyPosition,False
933,False,3,1,8,0.1330771135477925,16,True,True,1024,False,0.01,False,1e-05,ratio,displacement,False
934,True,1,1,32,0.1942517621863662,16,True,False,1024,False,0.001,False,0.0001,ratioNorm,xyPosition,True
935,True,3,1,16,0.10313385891813336,16,True,True,2048,False,0.001,False,0.001,ratio,displacement,False
936,True,1,2,32,0.17556879008743126,16,True,False,256,False,0.001,False,1e-05,indiv,xyPosition,False
937,False,2,2,32,0.17940670215235,32,False,True,1024,False,0.001,False,0.001,indiv,displacement,False
938,False,2,1,8,0.09003522429917987,32,True,True,215,False,0.01,False,0.001,indiv,displacement,False
939,False,2,1,16,0.1867929066304136,8,False,False,1024,False,0.01,False,0.001,indiv,displacement,True
940,False,2,2,32,0.10625491155310209,32,True,True,4096,False,0.01,False,0.0001,ratioNorm,xyPosition,False
941,True,1,1,32,0.0847560574291937,16,False,True,215,False,0.001,False,0.001,ratio,displacement,True
942,False,1,1,64,0.1926317403099727,64,True,False,215,False,0.01,False,0.0001,ratioNorm,xyPosition,False
943,False,3,3,64,0.06205171609619419,16,False,False,4096,False,0.01,False,0.0001,indiv,displacement,False
944,True,2,2,16,0.1041975939763598,64,True,False,2048,False,0.001,False,0.001,ratioNorm,xyPosition,True
945,False,2,3,32,0.07366282499963653,64,False,True,128,False,0.001,False,0.0001,indiv,displacement,False
946,True,2,1,32,0.08374835652374484,16,False,False,2048,False,0.001,False,0.001,ratio,xyPosition,True
947,False,1,3,64,0.1946845263624009,16,True,False,4096,False,0.01,False,0.0001,indiv,xyPosition,False
948,False,2,1,32,0.19100885885856012,64,True,False,128,False,0.01,False,0.001,ratioNorm,displacement,False
949,True,2,2,32,0.15596902533697915,8,True,True,4096,False,0.01,False,1e-05,indiv,displacement,True
950,False,3,3,8,0.1919360843789915,16,True,True,256,False,0.01,False,1e-05,ratio,xyPosition,False
951,False,1,2,8,0.09824238803354858,16,True,True,215,False,0.01,False,0.0001,indiv,displacement,True
952,False,2,3,8,0.15806608934329597,32,True,True,256,False,0.01,False,0.001,ratioNorm,displacement,False
953,False,2,1,32,0.06354632388282266,16,True,False,1024,False,0.01,False,1e-05,indiv,displacement,True
954,True,1,2,16,0.0884349379570788,64,False,False,4096,False,0.001,False,0.0001,ratioNorm,displacement,False
955,False,2,2,8,0.1302319544845545,32,False,True,2048,False,0.01,False,1e-05,ratio,displacement,False
956,False,3,2,32,0.189778824451292,16,False,False,215,False,0.001,False,1e-05,indiv,displacement,True
957,False,3,2,8,0.07197607868605196,8,True,False,1024,False,0.01,False,1e-05,ratio,xyPosition,False
958,True,3,3,64,0.098378446473442,16,False,False,1024,False,0.01,False,0.001,ratioNorm,xyPosition,False
959,True,3,1,16,0.195256191621756,64,False,True,256,False,0.01,False,0.0001,indiv,xyPosition,True
960,False,2,2,8,0.11057803633072084,16,False,True,256,False,0.01,False,0.001,ratio,xyPosition,True
961,True,2,2,32,0.08099403540584674,8,True,True,256,False,0.001,False,0.0001,indiv,displacement,False
962,True,3,1,16,0.17980311273940003,8,False,False,128,False,0.001,False,0.0001,ratio,xyPosition,True
963,True,2,1,8,0.15840505224544854,32,False,False,128,False,0.01,False,1e-05,ratio,xyPosition,False
964,False,1,1,8,0.150987422634145,8,True,False,2048,False,0.001,False,0.001,ratio,xyPosition,False
965,True,1,2,64,0.18526866785803792,16,True,False,128,False,0.001,False,0.001,ratioNorm,displacement,False
966,True,2,3,64,0.1232087398432364,8,True,True,256,False,0.01,False,0.001,indiv,xyPosition,True
967,True,3,2,8,0.12584981306873214,64,True,True,4096,False,0.01,False,1e-05,ratio,xyPosition,True
968,True,1,3,8,0.1146111813902678,32,True,True,2048,False,0.01,False,1e-05,indiv,displacement,True
969,False,3,2,8,0.06173585545595808,32,False,True,1024,False,0.01,False,1e-05,ratio,xyPosition,False
970,True,2,1,32,0.06377261659802537,16,True,True,128,False,0.01,False,0.001,ratioNorm,xyPosition,True
971,False,3,1,32,0.05780730018992001,64,True,False,256,False,0.01,False,0.0001,ratioNorm,displacement,False
972,False,1,1,32,0.05224897287092772,64,False,True,1024,False,0.01,False,0.001,ratioNorm,xyPosition,False
973,False,3,3,64,0.060428164982849586,16,True,False,128,False,0.01,False,0.0001,ratio,xyPosition,False
974,False,1,2,32,0.07246492141577532,8,True,True,4096,False,0.001,False,0.0001,indiv,xyPosition,True
975,False,3,1,16,0.08239147531977206,16,False,False,256,False,0.001,False,0.0001,ratio,displacement,False
976,False,3,3,8,0.12981339745814358,8,True,True,2048,False,0.001,False,0.0001,ratioNorm,xyPosition,True
977,False,2,2,64,0.16928802217726618,8,False,False,256,False,0.01,False,0.0001,ratioNorm,xyPosition,True
978,False,1,2,8,0.121643962682404,8,False,True,128,False,0.001,False,0.001,ratio,displacement,True
979,True,1,2,16,0.10694519256823228,8,True,False,1024,False,0.001,False,1e-05,ratioNorm,xyPosition,False
980,False,3,2,64,0.08019424517387629,64,True,False,128,False,0.01,False,1e-05,indiv,xyPosition,True
981,True,2,3,8,0.07313270583754064,16,False,True,2048,False,0.001,False,0.001,indiv,xyPosition,False
982,False,3,1,64,0.08262704900401507,8,False,False,256,False,0.01,False,0.001,ratio,displacement,False
983,True,3,1,64,0.0877549479039425,32,False,True,4096,False,0.01,False,0.0001,ratio,displacement,False
984,True,2,2,16,0.1239204639812547,16,True,False,128,False,0.01,False,0.001,ratioNorm,xyPosition,False
985,True,3,2,32,0.05919596876302566,32,True,True,2048,False,0.001,False,0.0001,ratioNorm,xyPosition,False
986,True,1,2,8,0.16444600130604412,16,True,True,128,False,0.01,False,0.0001,indiv,displacement,False
987,False,2,2,16,0.16389920688518494,8,False,True,1024,False,0.001,False,0.001,ratioNorm,displacement,True
988,False,2,3,32,0.1813893932494372,32,False,False,1024,False,0.01,False,1e-05,indiv,displacement,False
989,False,1,2,64,0.1705359429918873,64,False,False,1024,False,0.001,False,0.001,ratio,displacement,True
990,False,3,3,8,0.058316562784793066,16,False,False,215,False,0.01,False,0.0001,ratio,xyPosition,True
991,True,2,1,64,0.05596126290867177,16,False,False,128,False,0.001,False,0.0001,ratioNorm,xyPosition,True
992,False,2,3,8,0.05299379268349469,64,False,True,215,False,0.01,False,0.001,ratio,displacement,False
993,True,1,3,32,0.14810808885818905,64,True,True,215,False,0.01,False,0.0001,indiv,displacement,False
994,True,3,2,32,0.1835810855485307,32,True,False,1024,False,0.01,False,0.0001,ratio,displacement,False
995,True,1,2,16,0.0941982425207926,64,True,False,256,False,0.01,False,0.0001,indiv,xyPosition,True
996,True,1,2,16,0.19600192410845912,32,False,False,256,False,0.01,False,0.001,ratioNorm,xyPosition,False
997,True,1,1,8,0.19759304009092243,8,False,True,128,False,0.01,False,0.0001,ratio,displacement,False
998,False,2,2,16,0.1345855109483822,32,True,True,256,False,0.001,False,0.0001,ratio,xyPosition,False
999,False,3,3,64,0.1090913096523867,16,True,True,215,False,0.001,False,0.001,ratioNorm,xyPosition,True
1000,False,2,1,64,0.08680210077626269,32,True,True,215,False,0.01,False,1e-05,ratioNorm,xyPosition,False
1001,False,1,1,8,0.11836300192174734,8,False,False,256,False,0.01,False,1e-05,ratioNorm,xyPosition,True
1002,True,1,3,64,0.07400505485554891,8,True,True,1024,False,0.001,False,1e-05,indiv,xyPosition,True
1003,False,3,1,32,0.08534809475293692,32,True,False,4096,False,0.01,False,0.001,indiv,xyPosition,False
1004,True,3,3,16,0.057429218691179826,64,False,False,256,False,0.001,False,1e-05,ratioNorm,displacement,True
1005,False,2,2,64,0.18731860188374527,16,False,False,4096,False,0.01,False,0.0001,ratioNorm,displacement,False
1006,False,2,1,8,0.10213800934927827,32,True,True,215,False,0.001,False,0.001,ratioNorm,xyPosition,True
1007,False,1,3,8,0.0849922078356511,8,False,True,2048,False,0.01,False,1e-05,indiv,xyPosition,True
1008,True,3,1,32,0.12530675654619045,64,True,False,128,False,0.001,False,1e-05,indiv,xyPosition,True
1009,True,2,2,64,0.07207587821911497,32,True,True,215,False,0.01,False,0.001,indiv,xyPosition,True
1010,False,2,3,8,0.13643220595569988,64,True,True,2048,False,0.01,False,0.001,ratio,xyPosition,False
1011,False,3,2,64,0.09289419387469997,32,False,True,128,False,0.01,False,1e-05,ratioNorm,xyPosition,False
1012,True,3,1,8,0.16361499323714734,8,True,False,2048,False,0.001,False,0.0001,ratioNorm,displacement,True
1013,True,3,2,64,0.14047071319037902,64,False,True,1024,False,0.001,False,1e-05,ratioNorm,xyPosition,False
1014,False,3,1,8,0.1725558548891929,16,False,True,128,False,0.001,False,0.001,ratio,displacement,False
1015,True,2,1,32,0.1061121570625012,32,False,True,256,False,0.01,False,1e-05,indiv,xyPosition,False
1016,True,3,3,64,0.07377871077336717,64,False,True,4096,False,0.001,False,1e-05,ratioNorm,xyPosition,True
1017,True,3,3,16,0.17634913442329825,8,False,True,4096,False,0.01,False,0.0001,indiv,displacement,False
1018,False,1,3,64,0.15540508281421855,64,False,False,1024,False,0.001,False,0.0001,ratio,displacement,True
1019,False,2,2,32,0.05248654803267792,32,False,True,256,False,0.001,False,1e-05,indiv,xyPosition,False
1020,False,1,2,32,0.12162645521245534,32,False,True,128,False,0.001,False,0.0001,indiv,displacement,False
1021,False,2,3,16,0.07497895660686986,8,False,False,128,False,0.01,False,0.001,ratio,xyPosition,False
1022,False,2,3,8,0.13278360914802656,16,True,False,128,False,0.001,False,0.001,ratioNorm,xyPosition,False
1023,False,2,1,8,0.05898623271709488,8,True,True,4096,False,0.001,False,0.001,ratioNorm,displacement,False
1024,False,3,2,8,0.07331863157488601,8,False,False,2048,False,0.001,False,0.0001,ratioNorm,xyPosition,False
1025,False,2,3,8,0.15195491826643112,64,False,True,128,False,0.001,False,1e-05,ratio,xyPosition,True
1026,True,2,2,16,0.12804990450147807,8,True,True,256,False,0.001,False,1e-05,ratio,displacement,True
1027,True,1,2,8,0.1208146733426586,16,True,False,256,False,0.001,False,1e-05,indiv,xyPosition,True
1028,False,1,3,8,0.18002636031548147,32,True,True,1024,False,0.001,False,0.0001,ratioNorm,displacement,True
1029,False,1,1,64,0.05824792600091254,64,False,False,256,False,0.01,False,0.001,ratioNorm,displacement,True
1030,False,3,2,8,0.07028779112329056,32,True,False,128,False,0.01,False,1e-05,ratioNorm,displacement,False
1031,False,3,2,64,0.10039426370074632,16,False,False,4096,False,0.01,False,1e-05,ratioNorm,xyPosition,False
1032,False,3,2,16,0.17251185614139686,16,True,True,1024,False,0.01,False,0.001,indiv,displacement,True
1033,False,2,1,32,0.15562842099977886,64,True,True,4096,False,0.01,False,0.001,ratio,displacement,False
1034,False,1,1,32,0.12779926887790002,8,True,True,256,False,0.001,False,1e-05,indiv,xyPosition,True
1035,False,1,3,64,0.06322053434586479,32,False,False,215,False,0.001,False,0.001,ratioNorm,displacement,False
1036,False,2,3,32,0.055166151077372605,32,True,False,128,False,0.001,False,1e-05,ratioNorm,xyPosition,False
1037,False,2,2,64,0.17436735999171615,32,True,True,215,False,0.001,False,0.0001,ratioNorm,displacement,True
1038,False,1,3,32,0.09467231577201445,16,True,True,128,False,0.001,False,1e-05,ratioNorm,displacement,False
1039,True,1,2,32,0.19527497933955415,16,True,False,128,False,0.001,False,0.001,ratioNorm,xyPosition,False
1040,False,2,3,8,0.09113241178385044,16,True,False,215,False,0.001,False,0.0001,indiv,displacement,False
1041,False,2,3,16,0.08343390988259816,16,True,False,1024,False,0.001,False,0.0001,indiv,displacement,True
1042,False,2,1,32,0.1654777339450862,16,False,True,2048,False,0.001,False,0.0001,indiv,displacement,True
1043,True,3,2,32,0.09617339578963194,16,False,True,2048,False,0.001,False,1e-05,indiv,xyPosition,False
1044,True,3,3,8,0.1925434377920097,8,False,False,256,False,0.01,False,0.0001,indiv,displacement,False
1045,True,1,2,8,0.1857501168871018,16,False,False,4096,False,0.001,False,0.0001,indiv,displacement,True
1046,False,1,2,16,0.07898429234766893,32,True,True,215,False,0.01,False,1e-05,ratio,displacement,False
1047,False,1,1,64,0.1962059818536095,32,True,True,256,False,0.01,False,0.0001,indiv,xyPosition,True
1048,True,3,1,32,0.1560027192442565,16,True,True,1024,False,0.01,False,0.0001,ratio,displacement,False
1049,True,2,2,8,0.12814926156483955,32,False,False,1024,False,0.001,False,1e-05,ratioNorm,xyPosition,True
1050,True,2,2,16,0.05406579659999474,8,False,True,215,False,0.001,False,1e-05,indiv,displacement,False
1051,True,3,1,16,0.091497251854436,16,False,False,1024,False,0.01,False,1e-05,indiv,displacement,False
1052,True,2,3,32,0.18936560599341284,16,True,False,4096,False,0.01,False,1e-05,ratioNorm,displacement,True
1053,False,2,1,64,0.16526496406990826,64,True,True,256,False,0.001,False,1e-05,indiv,xyPosition,True
1054,True,3,3,8,0.13734260600255768,32,True,False,1024,False,0.01,False,1e-05,ratio,xyPosition,False
1055,True,2,2,64,0.1365004444790749,8,True,True,1024,False,0.001,False,1e-05,indiv,xyPosition,False
1056,True,2,1,8,0.09352709357072414,8,False,False,4096,False,0.01,False,0.001,indiv,xyPosition,False
1057,True,2,1,32,0.10147327121869304,64,True,False,1024,False,0.001,False,0.001,indiv,xyPosition,False
1058,True,3,2,16,0.0901296364949069,64,True,True,2048,False,0.001,False,0.0001,indiv,xyPosition,False
1059,True,3,2,8,0.07913162132252721,32,False,False,128,False,0.01,False,0.001,ratio,xyPosition,False
1060,False,3,3,16,0.14499861688159937,8,True,True,4096,False,0.001,False,0.001,ratio,displacement,True
1061,True,2,2,8,0.1706250245879552,32,True,False,2048,False,0.001,False,0.001,indiv,displacement,False
1062,False,2,2,32,0.10838265659905268,8,False,False,1024,False,0.001,False,0.0001,ratio,displacement,True
1063,False,1,1,16,0.17442813221320216,16,True,True,4096,False,0.001,False,1e-05,indiv,displacement,False
1064,True,3,2,64,0.1486442833683825,16,False,False,256,False,0.01,False,1e-05,indiv,xyPosition,False
